# Acquisition started at 12/08/2022 - 14:30:17 
#
#******************************************* 
#
Event	EvType	ASIC	ChType	Ch	ADC
7259	011	2	10	10		614
7260	011	2	10	30		578
7261	011	2	10	5		592
7262	011	2	10	4		614
7263	011	2	10	10		668
7264	011	2	10	7		628
7265	011	2	10	6		615
7266	011	2	10	3		619
7267	011	2	11	0		0
7268	011	2	11	0		0
7269	011	2	10	5		549
7270	011	2	10	27		701
7271	011	2	10	15		634
7272	011	2	10	28		683
7273	011	2	10	5		573
7274	011	2	10	3		574
7275	011	2	10	6		632
7276	011	2	10	20		580
7277	011	2	10	11		555
7278	011	2	10	11		565
7279	011	2	10	5		597
7280	011	2	10	12		602
7281	011	2	10	1		669
7282	011	2	10	3		729
7283	011	2	10	29		587
7284	011	2	10	6		672
7285	011	2	10	29		578
7286	011	2	10	14		625
7287	011	2	10	30		589
7288	011	2	10	0		610
7289	011	2	10	30		608
7290	011	2	10	19		601
7291	011	2	10	24		597
7292	011	2	10	20		650
7293	011	2	10	2		547
7294	011	2	10	30		651
7295	011	2	10	30		604
7296	011	2	10	4		607
7297	011	2	10	14		589
7298	011	2	11	0		0
7299	011	2	10	26		660
7300	011	2	10	4		656
7301	011	2	10	25		611
7302	011	2	10	4		577
7303	011	2	10	21		556
7304	011	2	10	0		597
7305	011	2	10	30		606
7306	011	2	10	1		591
7307	011	2	10	31		589
7308	011	2	10	26		613
7309	011	2	10	10		656
7310	011	2	10	24		593
7311	011	2	10	15		571
7312	011	2	10	1		584
7313	011	2	10	6		609
7314	011	2	10	15		568
7315	011	2	10	6		627
7316	011	2	10	4		628
7317	011	2	10	10		586
7318	011	2	10	10		590
7319	011	2	10	19		532
7320	011	2	10	30		628
7321	011	2	10	30		721
7322	011	2	10	0		676
7323	011	2	10	3		645
7324	011	2	10	6		612
7325	011	2	10	30		616
7326	011	2	10	30		677
7327	011	2	10	4		682
7328	011	2	10	6		601
7329	011	2	10	0		591
7330	011	2	10	1		690
7331	011	2	10	24		579
7332	011	2	10	30		657
7333	011	2	10	22		581
7334	011	2	10	22		573
7335	011	2	10	24		645
7336	011	2	10	30		588
7337	011	2	10	20		548
7338	011	2	10	15		562
7339	011	2	10	31		546
7340	011	2	10	0		703
7341	011	2	11	0		0
7342	011	2	10	22		565
7343	011	2	10	29		619
7344	000	2	00	28		547
7344	011	2	10	29		594
7345	011	2	10	10		595
7346	011	2	10	3		698
7347	011	2	10	30		586
7348	011	2	10	10		649
7349	011	2	10	30		596
7350	011	2	10	15		682
7351	011	2	10	11		564
7352	011	2	10	29		580
7353	011	2	10	7		643
7354	011	2	10	0		692
7355	011	2	10	4		615
7356	011	2	10	14		565
7357	011	2	10	18		625
7358	011	2	10	21		596
7359	011	2	10	26		593
7360	011	2	10	15		697
7361	011	2	10	8		609
7362	011	2	10	2		645
7363	011	2	10	6		618
7364	011	2	10	14		687
7365	011	2	10	10		586
7366	011	2	10	20		609
7367	011	2	10	15		594
7368	011	2	10	23		549
7369	011	2	10	26		567
7370	011	2	10	9		574
7371	011	2	10	21		672
7372	011	2	10	26		597
7373	011	2	10	19		611
7374	011	2	10	4		581
7375	011	2	10	4		596
7376	011	2	10	3		601
7377	011	2	10	1		589
7378	011	2	10	23		612
7379	011	2	10	14		584
7380	011	2	10	23		560
7381	011	2	10	1		621
7382	011	2	10	0		587
7383	011	2	10	1		650
7384	011	2	10	29		649
7385	011	2	10	6		643
7386	011	2	10	19		530
7387	011	2	10	1		586
7388	011	2	10	11		551
7389	011	2	10	11		637
7390	011	2	10	15		592
7391	011	2	10	11		549
7392	011	2	10	11		626
7393	011	2	10	29		619
7394	011	2	10	11		553
7395	011	2	10	8		811
7396	011	2	10	3		569
7397	011	2	10	19		620
7398	011	2	10	18		569
7399	011	2	10	20		552
7400	011	2	10	31		550
7401	011	2	10	30		584
7402	011	2	10	19		545
7403	011	2	10	5		584
7404	011	2	10	14		547
7405	011	2	10	30		594
7406	011	2	10	28		552
7407	011	2	10	19		558
7408	011	2	10	30		635
7409	011	2	10	1		584
7410	011	2	10	4		573
7411	011	2	10	22		583
7412	011	2	10	24		660
7413	011	2	10	5		550
7414	011	2	10	0		589
7415	011	2	10	27		686
7416	011	2	11	0		0
7417	011	2	10	4		637
7418	011	2	10	22		597
7419	011	2	10	19		571
7420	011	2	10	30		686
7421	011	2	10	8		549
7422	011	2	10	29		636
7423	000	2	00	0		682
7423	011	2	10	29		609
7424	011	2	10	20		561
7425	011	2	10	18		569
7426	011	2	10	1		818
7427	011	2	10	3		593
7428	011	2	10	11		563
7429	011	2	10	29		663
7430	011	2	10	29		665
7431	011	2	11	0		0
7432	011	2	10	15		569
7433	011	2	10	29		602
7434	011	2	10	21		553
7435	011	2	10	10		602
7436	011	2	10	29		605
7437	011	2	10	15		616
7438	011	2	10	5		536
7439	011	2	10	12		581
7440	011	2	10	14		658
7441	011	2	10	19		530
7442	011	2	10	15		582
7443	011	2	10	2		553
7444	011	2	10	2		598
7445	011	2	10	10		621
7446	011	2	10	12		609
7447	011	2	10	30		786
7448	011	2	10	27		574
7449	011	2	10	22		614
7450	011	2	10	30		626
7451	011	2	10	17		571
7452	011	2	10	30		635
7453	011	2	10	19		532
7454	011	2	10	23		588
7455	011	2	11	0		0
7456	011	2	10	14		702
7457	011	2	10	25		562
7458	011	2	10	28		556
7459	011	2	10	23		577
7460	011	2	10	30		723
7461	011	2	10	0		614
7462	011	2	10	30		629
7463	011	2	10	6		644
7464	011	2	10	18		549
7465	011	2	10	25		622
7466	011	2	10	6		594
7467	000	2	00	6		778
7467	011	2	10	7		662
7468	011	2	10	30		602
7469	011	2	10	29		581
7470	011	2	10	4		574
7471	011	2	10	10		646
7472	011	2	10	30		625
7473	011	2	10	22		614
7474	011	2	10	26		695
7475	011	2	10	22		647
7476	011	2	10	30		574
7477	011	2	10	29		618
7478	011	2	10	4		637
7479	011	2	10	30		733
7480	011	2	10	16		618
7481	011	2	10	18		554
7482	011	2	10	26		648
7483	011	2	10	26		560
7484	011	2	10	6		595
7485	011	2	10	14		564
7486	011	2	10	29		616
7487	011	2	10	0		580
7488	011	2	10	8		580
7489	011	2	10	31		554
7490	011	2	10	29		642
7491	011	2	10	27		609
7492	011	2	10	4		696
7493	011	2	10	0		629
7494	000	2	00	19		598
7494	011	2	10	23		645
7495	011	2	10	15		663
7496	011	2	10	16		630
7497	011	2	10	1		599
7498	011	2	10	4		595
7499	011	2	10	27		613
7500	011	2	10	0		640
7501	011	2	10	15		601
7502	011	2	10	14		564
7503	011	2	10	10		592
7504	011	2	10	30		623
7505	011	2	10	17		629
7506	011	2	10	11		564
7507	011	2	10	30		642
7508	011	2	10	20		722
7509	011	2	10	1		575
7510	011	2	10	15		566
7511	011	2	10	6		704
7512	011	2	10	31		569
7513	011	2	10	21		589
7514	011	2	10	26		580
7515	011	2	10	7		681
7516	011	2	10	9		554
7517	011	2	10	6		605
7518	011	2	10	2		589
7519	011	2	10	22		605
7520	011	2	10	10		625
7521	011	2	10	20		585
7522	011	2	10	2		574
7523	011	2	10	14		571
7524	011	2	10	0		605
7525	011	2	10	30		644
7526	011	2	10	5		620
7527	011	2	10	6		606
7528	011	2	10	10		617
7529	011	2	10	13		557
7530	011	2	10	4		709
7531	011	2	10	30		617
7532	011	2	10	30		754
7533	011	2	10	12		616
7534	011	2	10	15		577
7535	011	2	10	3		621
7536	011	2	10	12		632
7537	011	2	10	17		578
7538	011	2	10	6		576
7539	011	2	10	30		598
7540	011	2	10	0		650
7541	011	2	10	21		571
7542	011	2	10	22		650
7543	011	2	11	0		0
7544	011	2	10	13		549
7545	011	2	10	22		608
7546	011	2	10	29		646
7547	011	2	10	4		584
7548	011	2	10	29		677
7549	011	2	10	18		578
7550	011	2	10	30		592
7551	011	2	10	15		567
7552	011	2	10	10		602
7553	011	2	10	31		573
7554	011	2	10	24		642
7555	011	2	10	21		555
7556	011	2	10	26		588
7557	011	2	10	14		561
7558	011	2	10	26		633
7559	011	2	10	20		690
7560	011	2	10	22		570
7561	011	2	10	21		648
7562	011	2	10	4		601
7563	011	2	10	18		580
7564	011	2	10	14		555
7565	011	2	10	21		595
7566	000	2	00	9		552
7566	011	2	10	10		606
7567	011	2	10	2		646
7568	011	2	10	22		643
7569	011	2	10	26		567
7570	011	2	10	30		571
7571	011	2	10	6		626
7572	011	2	10	6		658
7573	011	2	10	2		606
7574	011	2	10	8		544
7575	011	2	10	21		567
7576	011	2	10	8		540
7577	011	2	10	3		587
7578	011	2	10	2		590
7579	011	2	10	21		550
7580	011	2	10	15		566
7581	011	2	10	11		587
7582	011	2	10	4		643
7583	011	2	10	21		597
7584	011	2	10	11		608
7585	011	2	10	29		625
7586	011	2	10	5		592
7587	011	2	11	0		0
7588	011	2	10	17		550
7589	011	2	10	6		580
7590	011	2	10	9		588
7591	011	2	10	18		587
7592	011	2	10	22		656
7593	011	2	10	28		569
7594	011	2	10	19		537
7595	011	2	10	9		577
7596	011	2	10	21		665
7597	011	2	10	30		609
7598	011	2	10	20		605
7599	011	2	10	30		690
7600	011	2	10	18		550
7601	011	2	10	3		577
7602	011	2	10	13		551
7603	011	2	10	17		542
7604	011	2	10	11		809
7605	011	2	10	31		626
7606	011	2	10	4		590
7607	011	2	10	29		602
7608	011	2	10	20		668
7609	000	2	00	8		812
7609	011	2	10	12		613
7610	011	2	10	13		585
7611	011	2	10	14		560
7612	011	2	10	29		663
7613	011	2	10	21		555
7614	011	2	10	14		550
7615	011	2	10	21		572
7616	011	2	10	20		557
7617	011	2	10	17		557
7618	011	2	10	12		717
7619	011	2	10	24		624
7620	011	2	10	28		573
7621	011	2	10	0		618
7622	011	2	10	30		582
7623	011	2	10	29		625
7624	011	2	10	10		588
7625	011	2	10	8		540
7626	011	2	10	30		634
7627	011	2	10	0		633
7628	011	2	10	1		609
7629	011	2	10	3		608
7630	011	2	10	30		571
7631	011	2	10	27		571
7632	011	2	10	1		600
7633	011	2	10	11		557
7634	011	2	10	0		605
7635	011	2	10	24		581
7636	011	2	10	31		582
7637	011	2	10	30		651
7638	011	2	10	30		602
7639	011	2	10	25		642
7640	011	2	10	21		621
7641	011	2	10	0		641
7642	011	2	10	12		710
7643	011	2	10	30		705
7644	011	2	10	23		555
7645	011	2	10	7		561
7646	011	2	11	0		0
7647	011	2	10	28		593
7648	011	2	10	21		608
7649	011	2	10	15		574
7650	011	2	10	11		565
7651	011	2	10	22		629
7652	011	2	10	30		655
7653	011	2	10	21		621
7654	011	2	10	1		585
7655	011	2	10	1		569
7656	011	2	10	24		570
7657	011	2	10	25		566
7658	011	2	10	21		581
7659	011	2	10	28		610
7660	011	2	10	2		661
7661	011	2	10	21		570
7662	011	2	10	20		576
7663	011	2	11	0		0
7664	011	2	10	15		589
7665	011	2	10	22		677
7666	011	2	10	30		621
7667	011	2	10	20		589
7668	011	2	10	18		549
7669	011	2	11	0		0
7670	011	2	10	26		592
7671	011	2	10	2		568
7672	011	2	10	15		600
7673	011	2	10	1		596
7674	011	2	10	29		642
7675	011	2	10	20		567
7676	011	2	10	7		585
7677	011	2	10	15		587
7678	011	2	10	1		626
7679	011	2	10	8		556
7680	011	2	10	18		582
7681	000	2	00	1		614
7681	011	2	10	6		639
7682	011	2	10	18		937
7683	011	2	10	22		672
7684	011	2	10	22		614
7685	011	2	10	21		552
7686	011	2	10	12		585
7687	011	2	10	22		596
7688	011	2	10	24		577
7689	011	2	10	26		562
7690	011	2	10	29		619
7691	011	2	11	0		0
7692	011	2	10	27		567
7693	011	2	10	2		568
7694	011	2	10	20		609
7695	011	2	10	24		694
7696	011	2	10	30		613
7697	011	2	10	20		552
7698	011	2	10	0		612
7699	011	2	10	11		625
7700	011	2	10	6		678
7701	011	2	10	30		585
7702	011	2	10	27		625
7703	011	2	10	15		712
7704	011	2	10	22		603
7705	011	2	10	29		589
7706	011	2	10	13		565
7707	011	2	10	5		546
7708	011	2	10	17		605
7709	011	2	10	26		972
7710	011	2	10	26		588
7711	011	2	10	11		548
7712	011	2	10	30		584
7713	011	2	10	0		613
7714	011	2	10	30		606
7715	011	2	10	21		708
7716	011	2	10	1		669
7717	011	2	10	29		626
7718	011	2	10	27		619
7719	011	2	11	0		0
7720	011	2	10	30		615
7721	011	2	10	14		565
7722	011	2	10	17		545
7723	011	2	10	29		678
7724	011	2	10	14		622
7725	011	2	11	0		0
7726	011	2	10	28		562
7727	011	2	10	10		622
7728	011	2	10	6		636
7729	011	2	10	1		594
7730	011	2	10	19		583
7731	011	2	10	30		628
7732	011	2	10	10		581
7733	011	2	10	13		582
7734	011	2	10	30		679
7735	011	2	10	14		660
7736	011	2	10	14		561
7737	011	2	10	0		624
7738	011	2	10	22		562
7739	011	2	10	26		610
7740	011	2	10	30		632
7741	011	2	10	29		582
7742	011	2	10	30		593
7743	011	2	10	30		589
7744	011	2	10	2		600
7745	011	2	10	21		551
7746	011	2	10	4		610
7747	011	2	10	29		630
7748	011	2	10	15		571
7749	011	2	11	0		0
7750	011	2	10	24		565
7751	011	2	10	14		578
7752	011	2	10	4		673
7753	011	2	10	19		550
7754	011	2	10	15		586
7755	011	2	10	0		653
7756	011	2	10	18		584
7757	011	2	10	14		554
7758	011	2	10	7		593
7759	011	2	10	17		548
7760	011	2	10	6		573
7761	011	2	10	27		688
7762	011	2	10	19		544
7763	011	2	10	4		587
7764	011	2	10	22		559
7765	011	2	10	1		602
7766	011	2	10	30		595
7767	011	2	10	12		684
7768	011	2	11	0		0
7769	011	2	10	15		598
7770	011	2	10	30		586
7771	011	2	10	22		602
7772	011	2	10	7		538
7773	011	2	10	19		597
7774	011	2	10	14		578
7775	011	2	10	4		621
7776	011	2	10	16		858
7777	011	2	10	1		654
7778	011	2	10	29		581
7779	011	2	10	27		575
7780	011	2	10	30		573
7781	011	2	10	15		578
7782	011	2	10	10		616
7783	011	2	10	2		578
7784	011	2	10	5		545
7785	011	2	10	24		610
7786	011	2	10	2		583
7787	011	2	10	21		654
7788	011	2	10	29		689
7789	011	2	10	9		544
7790	011	2	10	9		643
7791	011	2	10	6		588
7792	011	2	10	12		596
7793	011	2	10	21		548
7794	011	2	10	14		629
7795	011	2	10	2		623
7796	011	2	10	15		589
7797	011	2	10	30		628
7798	011	2	10	10		579
7799	011	2	10	29		648
7800	011	2	10	12		654
7801	011	2	10	4		571
7802	011	2	10	9		549
7803	011	2	10	6		637
7804	011	2	10	5		596
7805	011	2	10	16		575
7806	011	2	10	4		593
7807	011	2	10	30		576
7808	011	2	10	30		618
7809	011	2	11	0		0
7810	011	2	10	4		618
7811	011	2	10	24		562
7812	011	2	10	23		545
7813	011	2	10	10		586
7814	011	2	10	10		585
7815	011	2	10	12		582
7816	011	2	10	10		654
7817	011	2	10	1		615
7818	011	2	10	30		610
7819	011	2	10	29		654
7820	011	2	10	7		541
7821	011	2	10	17		565
7822	011	2	10	26		595
7823	011	2	10	30		595
7824	011	2	10	24		549
7825	011	2	10	3		556
7826	011	2	10	30		647
7827	011	2	10	0		756
7828	011	2	10	17		617
7829	011	2	10	21		555
7830	011	2	10	30		618
7831	011	2	10	26		635
7832	011	2	10	20		660
7833	011	2	10	0		596
7834	011	2	10	14		657
7835	011	2	10	4		642
7836	011	2	10	26		586
7837	011	2	10	27		574
7838	011	2	10	29		584
7839	011	2	10	21		571
7840	011	2	10	28		609
7841	011	2	10	4		593
7842	011	2	10	14		556
7843	011	2	10	11		641
7844	011	2	10	30		625
7845	011	2	10	15		578
7846	011	2	10	24		594
7847	011	2	10	22		578
7848	011	2	10	1		599
7849	011	2	10	1		638
7850	011	2	10	3		578
7851	011	2	11	0		0
7852	011	2	10	25		602
7853	011	2	10	4		573
7854	011	2	10	6		621
7855	011	2	10	18		557
7856	011	2	10	19		528
7857	011	2	10	24		557
7858	011	2	10	9		563
7859	011	2	10	6		594
7860	011	2	10	3		694
7861	011	2	10	29		595
7862	011	2	10	21		608
7863	011	2	10	29		620
7864	011	2	10	22		582
7865	011	2	10	25		621
7866	000	2	00	11		584
7866	011	2	10	14		562
7867	011	2	10	30		580
7868	011	2	10	0		608
7869	011	2	10	4		651
7870	011	2	10	4		646
7871	011	2	10	25		580
7872	011	2	10	31		581
7873	011	2	10	30		616
7874	011	2	10	23		642
7875	011	2	10	12		583
7876	011	2	10	20		709
7877	011	2	10	4		608
7878	011	2	10	29		614
7879	011	2	10	1		601
7880	011	2	10	18		550
7881	011	2	11	0		0
7882	011	2	10	0		596
7883	011	2	10	23		593
7884	011	2	10	16		578
7885	011	2	10	29		617
7886	011	2	10	20		566
7887	011	2	10	30		631
7888	011	2	10	24		559
7889	011	2	10	24		628
7890	011	2	10	12		612
7891	011	2	10	1		646
7892	011	2	10	2		620
7893	011	2	10	3		560
7894	011	2	10	14		564
7895	011	2	10	3		562
7896	011	2	10	24		576
7897	011	2	10	10		676
7898	011	2	10	22		634
7899	011	2	10	22		608
7900	011	2	10	6		705
7901	011	2	10	14		723
7902	011	2	11	0		0
7903	011	2	10	7		567
7904	011	2	10	19		617
7905	011	2	10	24		595
7906	011	2	10	14		569
7907	011	2	11	0		0
7908	011	2	10	30		683
7909	011	2	10	30		582
7910	011	2	10	18		542
7911	011	2	10	20		696
7912	011	2	10	5		530
7913	011	2	10	4		603
7914	011	2	10	14		621
7915	011	2	10	30		569
7916	011	2	10	31		607
7917	011	2	10	14		572
7918	011	2	10	15		662
7919	011	2	10	14		564
7920	011	2	10	6		607
7921	011	2	10	20		563
7922	011	2	10	0		613
7923	011	2	10	20		580
7924	011	2	10	29		596
7925	011	2	11	0		0
7926	011	2	10	13		579
7927	011	2	10	24		576
7928	011	2	10	24		636
7929	011	2	10	6		616
7930	011	2	10	9		617
7931	011	2	10	20		629
7932	000	2	00	20		555
7932	011	2	10	23		539
7933	011	2	10	17		585
7934	011	2	10	4		637
7935	011	2	10	0		634
7936	011	2	10	2		552
7937	011	2	10	9		667
7938	011	2	10	27		576
7939	011	2	10	8		533
7940	011	2	10	20		605
7941	011	2	10	2		557
7942	011	2	10	2		596
7943	011	2	10	27		612
7944	011	2	10	19		637
7945	011	2	10	8		579
7946	011	2	10	15		590
7947	011	2	10	17		671
7948	011	2	10	18		595
7949	011	2	10	6		597
7950	011	2	10	29		668
7951	011	2	10	26		618
7952	011	2	10	29		582
7953	011	2	10	15		701
7954	011	2	10	15		583
7955	011	2	11	0		0
7956	011	2	10	7		547
7957	011	2	10	28		656
7958	011	2	10	10		702
7959	011	2	10	19		539
7960	011	2	10	21		576
7961	011	2	10	0		613
7962	011	2	10	26		571
7963	011	2	10	4		693
7964	011	2	10	6		596
7965	011	2	10	27		585
7966	011	2	10	10		598
7967	011	2	10	0		626
7968	011	2	10	3		583
7969	011	2	10	20		648
7970	011	2	10	10		617
7971	011	2	10	9		550
7972	011	2	10	6		603
7973	011	2	10	3		597
7974	011	2	10	29		615
7975	011	2	10	19		604
7976	011	2	11	0		0
7977	011	2	10	10		589
7978	011	2	10	30		589
7979	011	2	10	14		644
7980	011	2	10	1		583
7981	011	2	10	13		614
7982	011	2	10	2		564
7983	011	2	10	4		573
7984	011	2	10	30		594
7985	011	2	10	14		602
7986	011	2	10	20		616
7987	011	2	10	14		550
7988	011	2	10	20		574
7989	011	2	11	0		0
7990	011	2	10	10		611
7991	011	2	10	17		565
7992	011	2	10	15		622
7993	011	2	10	16		631
7994	011	2	10	27		570
7995	011	2	10	15		614
7996	011	2	10	12		593
7997	011	2	10	14		581
7998	011	2	10	29		669
7999	011	2	10	2		593
8000	011	2	10	0		599
8001	011	2	10	15		658
8002	011	2	10	22		582
8003	011	2	11	0		0
8004	011	2	10	9		626
8005	011	2	10	19		600
8006	011	2	10	2		554
8007	011	2	10	8		609
8008	011	2	10	22		581
8009	011	2	10	22		578
8010	011	2	10	6		596
8011	011	2	10	24		562
8012	011	2	10	6		580
8013	011	2	10	24		570
8014	011	2	10	17		557
8015	011	2	10	16		605
8016	011	2	10	30		594
8017	011	2	10	26		633
8018	011	2	10	29		586
8019	011	2	10	10		620
8020	011	2	10	22		590
8021	011	2	10	22		633
8022	011	2	10	4		638
8023	011	2	10	30		686
8024	011	2	10	21		729
8025	011	2	10	4		589
8026	011	2	10	17		618
8027	011	2	10	9		590
8028	011	2	10	26		591
8029	011	2	10	4		663
8030	011	2	10	28		610
8031	000	2	00	21		757
8031	011	2	10	23		694
8032	011	2	10	22		649
8033	011	2	10	8		602
8034	011	2	10	19		585
8035	011	2	10	30		681
8036	011	2	10	3		602
8037	011	2	10	1		587
8038	011	2	10	0		713
8039	011	2	10	14		561
8040	011	2	10	26		613
8041	011	2	11	0		0
8042	011	2	10	15		557
8043	011	2	10	1		609
8044	011	2	10	29		594
8045	011	2	10	13		629
8046	011	2	10	24		568
8047	011	2	10	29		603
8048	011	2	10	2		586
8049	011	2	10	1		637
8050	011	2	10	24		557
8051	011	2	10	27		565
8052	011	2	10	9		635
8053	011	2	10	4		729
8054	011	2	10	26		604
8055	011	2	10	4		576
8056	011	2	10	11		599
8057	011	2	11	0		0
8058	011	2	10	15		608
8059	011	2	11	0		0
8060	011	2	10	1		622
8061	011	2	10	10		581
8062	011	2	10	1		590
8063	011	2	10	29		638
8064	011	2	10	18		544
8065	011	2	10	0		635
8066	011	2	10	14		685
8067	011	2	10	23		541
8068	011	2	10	22		634
8069	011	2	10	22		581
8070	011	2	10	23		544
8071	011	2	10	23		617
8072	011	2	11	0		0
8073	011	2	10	11		597
8074	011	2	10	12		597
8075	011	2	10	31		604
8076	011	2	10	19		539
8077	011	2	10	2		576
8078	011	2	10	9		577
8079	011	2	10	4		585
8080	011	2	10	15		648
8081	011	2	10	14		643
8082	011	2	10	4		647
8083	011	2	10	9		549
8084	011	2	10	20		562
8085	011	2	10	30		636
8086	011	2	10	4		677
8087	011	2	10	10		574
8088	011	2	10	9		555
8089	011	2	10	29		580
8090	011	2	10	23		557
8091	011	2	10	30		650
8092	011	2	10	30		706
8093	011	2	10	23		546
8094	011	2	10	25		636
8095	011	2	10	29		594
8096	011	2	10	8		538
8097	011	2	10	4		646
8098	011	2	10	26		562
8099	011	2	10	22		570
8100	011	2	10	3		557
8101	011	2	10	20		692
8102	011	2	10	17		538
8103	011	2	10	10		643
8104	011	2	10	29		595
8105	011	2	10	1		567
8106	011	2	10	26		578
8107	011	2	10	12		580
8108	011	2	10	3		582
8109	011	2	10	29		633
8110	011	2	10	29		619
8111	011	2	10	10		634
8112	011	2	11	0		0
8113	011	2	10	19		696
8114	011	2	10	11		580
8115	011	2	10	22		617
8116	011	2	10	7		538
8117	011	2	10	14		586
8118	011	2	10	28		540
8119	011	2	10	23		570
8120	011	2	10	2		562
8121	011	2	10	4		670
8122	011	2	10	7		809
8123	011	2	10	26		570
8124	011	2	10	4		599
8125	011	2	10	24		594
8126	011	2	10	2		557
8127	011	2	10	21		581
8128	011	2	10	10		571
8129	011	2	10	13		666
8130	011	2	10	2		565
8131	011	2	10	0		585
8132	011	2	10	29		680
8133	011	2	10	15		590
8134	011	2	10	10		617
8135	011	2	10	6		581
8136	011	2	10	2		548
8137	011	2	10	6		603
8138	011	2	10	10		619
8139	011	2	10	15		754
8140	011	2	10	0		697
8141	011	2	10	16		693
8142	011	2	10	21		585
8143	011	2	11	0		0
8144	011	2	10	23		546
8145	011	2	10	24		569
8146	011	2	10	22		672
8147	011	2	10	24		720
8148	011	2	10	29		700
8149	011	2	10	22		608
8150	011	2	10	17		574
8151	011	2	10	14		559
8152	011	2	10	22		562
8153	011	2	10	25		582
8154	011	2	10	7		606
8155	011	2	10	1		622
8156	011	2	10	29		678
8157	011	2	10	0		642
8158	011	2	10	5		537
8159	011	2	10	17		569
8160	011	2	11	0		0
8161	011	2	10	6		619
8162	011	2	10	13		649
8163	011	2	10	14		550
8164	011	2	10	30		660
8165	011	2	10	1		566
8166	011	2	10	2		560
8167	011	2	10	14		583
8168	011	2	10	10		586
8169	011	2	10	26		562
8170	011	2	11	0		0
8171	011	2	10	4		602
8172	011	2	10	0		653
8173	011	2	10	30		669
8174	011	2	10	14		572
8175	011	2	10	10		598
8176	011	2	10	28		692
8177	011	2	10	22		588
8178	011	2	10	10		575
8179	011	2	10	30		617
8180	011	2	10	29		611
8181	011	2	10	23		593
8182	000	2	00	6		582
8182	011	2	10	31		553
8183	011	2	10	20		558
8184	011	2	10	4		618
8185	011	2	10	1		596
8186	011	2	10	29		614
8187	011	2	10	30		570
8188	011	2	10	29		632
8189	000	2	00	29		595
8189	011	2	10	30		623
8190	011	2	10	0		665
8191	011	2	10	6		591
8192	011	2	10	26		608
8193	011	2	10	15		560
8194	011	2	10	1		575
8195	011	2	10	22		574
8196	011	2	10	7		622
8197	011	2	10	12		589
8198	011	2	10	30		805
8199	011	2	10	2		598
8200	011	2	10	30		590
8201	011	2	11	0		0
8202	011	2	10	30		571
8203	011	2	10	19		544
8204	011	2	10	11		612
8205	011	2	10	29		652
8206	011	2	10	11		608
8207	011	2	10	23		606
8208	011	2	10	17		544
8209	011	2	10	31		637
8210	011	2	10	3		579
8211	011	2	10	26		629
8212	011	2	10	10		585
8213	011	2	10	31		545
8214	011	2	10	13		598
8215	011	2	10	21		608
8216	011	2	10	15		628
8217	011	2	10	6		581
8218	011	2	10	2		627
8219	011	2	10	14		547
8220	011	2	10	11		600
8221	011	2	10	21		629
8222	011	2	10	0		605
8223	011	2	10	6		718
8224	011	2	10	7		573
8225	011	2	10	6		578
8226	011	2	10	10		610
8227	011	2	10	10		578
8228	011	2	10	4		601
8229	011	2	11	0		0
8230	011	2	10	14		687
8231	011	2	10	14		589
8232	011	2	10	23		549
8233	011	2	10	4		629
8234	011	2	10	14		659
8235	000	2	00	11		568
8235	011	2	10	12		654
8236	011	2	10	22		725
8237	011	2	10	6		582
8238	011	2	10	10		574
8239	011	2	10	11		602
8240	011	2	10	4		585
8241	011	2	10	29		676
8242	011	2	10	27		599
8243	011	2	10	22		584
8244	011	2	10	29		603
8245	000	2	00	14		789
8245	011	2	10	15		688
8246	011	2	10	14		602
8247	011	2	10	22		610
8248	011	2	10	6		677
8249	011	2	10	26		575
8250	011	2	10	1		723
8251	011	2	10	14		592
8252	011	2	10	30		624
8253	011	2	10	5		531
8254	011	2	10	22		640
8255	011	2	10	14		698
8256	011	2	10	30		677
8257	011	2	10	2		552
8258	011	2	10	6		618
8259	011	2	10	15		582
8260	011	2	10	23		621
8261	011	2	10	13		570
8262	011	2	10	31		647
8263	011	2	10	23		1176
8264	011	2	10	12		606
8265	011	2	10	27		593
8266	011	2	10	30		596
8267	011	2	10	1		688
8268	011	2	10	24		602
8269	011	2	10	20		542
8270	011	2	10	0		598
8271	011	2	10	2		546
8272	011	2	10	6		675
8273	011	2	10	18		616
8274	011	2	10	1		626
8275	011	2	10	28		585
8276	011	2	10	24		559
8277	011	2	10	30		649
8278	011	2	10	30		645
8279	011	2	10	28		572
8280	011	2	10	19		590
8281	011	2	10	7		604
8282	011	2	10	5		561
8283	011	2	10	6		668
8284	011	2	10	11		565
8285	011	2	10	5		533
8286	011	2	10	6		656
8287	011	2	10	10		578
8288	011	2	11	0		0
8289	011	2	11	0		0
8290	011	2	10	4		590
8291	011	2	10	4		661
8292	011	2	10	14		568
8293	011	2	11	0		0
8294	011	2	10	0		580
8295	011	2	10	23		549
8296	011	2	11	0		0
8297	011	2	10	23		573
8298	011	2	10	30		597
8299	011	2	10	24		570
8300	011	2	10	30		656
8301	011	2	10	30		609
8302	011	2	10	13		710
8303	011	2	10	11		620
8304	011	2	10	4		642
8305	011	2	10	8		584
8306	000	2	00	17		544
8306	011	2	10	22		744
8307	011	2	10	2		585
8308	011	2	10	17		600
8309	011	2	10	30		718
8310	011	2	10	29		588
8311	011	2	11	0		0
8312	011	2	10	15		658
8313	011	2	10	8		603
8314	011	2	10	4		574
8315	000	2	00	8		555
